participant,sigma_m,seed,time_at_home_h,time_at_home_h_ratio,radius_of_gyration_m,radius_of_gyration_m_ratio,total_distance_km,total_distance_km_ratio,mean_speed_kmh,mean_speed_kmh_ratio,location_entropy,location_entropy_ratio,n_significant_places,n_significant_places_ratio,home_displacement_m
bn4j8yj9,200.0,0,0.3896245833333334,0.1158115078071295,847.363417788226,1.083366317289443,36.72222350699474,7.417790994785346,15.269562275173326,10.63813634769142,0.22267868224677967,0.3528865377570213,9.0,0.5294117647058824,0.8544706278522669
bn4j8yj9,200.0,1,0.3432314236111111,0.10202166494505593,846.4134877868413,1.0821518181198078,36.72920383622352,7.419201002632066,15.297232673592944,10.657414010395703,0.22153790041009305,0.35107870169196725,10.0,0.5882352941176471,9.72628916472853
bn4j8yj9,200.0,2,0.4539229861111111,0.13492348198385617,845.58063523814,1.0810870041573561,36.72843260033847,7.419045215044698,14.908687019026884,10.386718519844724,0.2123203169389537,0.33647128132825277,10.0,0.5882352941176471,16.062798432354974
bn4j8yj9,200.0,3,0.3062048263888889,0.09101592702013593,845.844574429047,1.0814244542091742,36.26578005502519,7.325590637500239,15.114109123620208,10.529833844181598,0.24800121016899748,0.39301601542217024,12.0,0.7058823529411765,15.54167846173188
bn4j8yj9,200.0,4,0.3847878472222222,0.11437384261387921,842.9873507927495,1.0777714526946556,36.32208354079867,7.336963791134741,15.021434515875356,10.465268462712771,0.24817272275973368,0.39328781730152373,10.0,0.5882352941176471,13.059558284342682
bn4j8yj9,400.0,0,0.09756527777777776,0.029000177125371836,994.1292211017935,1.2710085077617062,37.15307277893078,7.504821396113528,15.27840901718014,10.644299775693174,0.14111192125970046,0.22362489676668296,11.0,0.6470588235294118,15.939150439775272
bn4j8yj9,400.0,1,0.14562211805555555,0.043284530246525864,995.9163019583792,1.2732933163404754,36.61984603161311,7.397111018399655,15.367236211993541,10.706184706824716,0.15772675926556456,0.24995499985569541,14.0,0.8235294117647058,6.100979623206885
bn4j8yj9,400.0,2,0.09817364583333332,0.02918100766027498,996.3054276391656,1.2737908191201643,35.22881694516118,7.116126860972417,14.987377752616172,10.441541489759441,0.1618755542677928,0.2565297374526129,10.0,0.5882352941176471,9.003488826918355
bn4j8yj9,400.0,3,0.080125,0.023816251489212372,992.4641657092084,1.2688797104937568,37.66561734563718,7.608354028624649,16.40006173509972,11.42574290634452,0.11075483003635336,0.17551697413083336,8.0,0.47058823529411764,17.704330435731347
bn4j8yj9,400.0,4,0.04048857638888889,0.01203477214000579,998.2043408958675,1.27621860703097,36.51799505502834,7.376537393363668,15.382577885731589,10.71687308243667,0.1837691862912664,0.2912253262972051,17.0,1.0,11.35861497210743
bn4j8yj9,800.0,0,0.008980208333333333,0.002669265523771449,1408.1362252173524,1.8003224171955488,49.538584126411706,10.006661583477348,20.784344063340377,14.48022425650285,0.21265635837146582,0.33700381770068694,18.0,1.0588235294117647,39.76445255315775
bn4j8yj9,800.0,1,0.017042291666666667,0.005065628758637649,1407.2952425373103,1.7992472087432418,49.85839963916001,10.071263462228103,21.076587645577547,14.683827150845904,0.24440859359583272,0.38732267283903243,24.0,1.411764705882353,18.875178762235315
